Mes,Dia,Hora,TempPromedioHora,TempPromedioMes,TempNeutraMes
1,17,23,24.733870967741936,26.59717741935484,26.045125
1,18,1,23.61935483870968,26.59717741935484,26.045125
1,18,2,22.861290322580647,26.59717741935484,26.045125
1,18,3,22.10967741935484,26.59717741935484,26.045125
1,18,4,21.65806451612903,26.59717741935484,26.045125
1,18,5,21.27741935483871,26.59717741935484,26.045125
1,18,6,20.970967741935485,26.59717741935484,26.045125
1,18,7,20.93548387096774,26.59717741935484,26.045125
1,18,8,22.809677419354838,26.59717741935484,26.045125
1,18,9,25.174193548387095,26.59717741935484,26.045125
1,18,10,27.396774193548385,26.59717741935484,26.045125
1,18,11,29.351612903225806,26.59717741935484,26.045125
1,18,12,30.84193548387097,26.59717741935484,26.045125
1,18,13,31.91290322580645,26.59717741935484,26.045125
1,18,14,32.541935483870965,26.59717741935484,26.045125
1,18,15,32.71935483870968,26.59717741935484,26.045125
1,18,16,32.25806451612903,26.59717741935484,26.045125
1,18,17,31.125806451612902,26.59717741935484,26.045125
