Mes,Día,Hora,TempPromedioHora,TempPromedioMes,TempNeutraMes
2,21,15,30.960714285714285,24.627529761904764,25.43453422619048
2,21,16,30.535714285714285,24.627529761904764,25.43453422619048
2,21,17,29.432142857142857,24.627529761904764,25.43453422619048
2,21,18,27.807142857142857,24.627529761904764,25.43453422619048
2,21,19,26.935714285714287,24.627529761904764,25.43453422619048
2,21,20,26.010714285714283,24.627529761904764,25.43453422619048
2,21,21,25.11785714285714,24.627529761904764,25.43453422619048
2,21,22,24.182142857142857,24.627529761904764,25.43453422619048
2,21,23,22.764285714285712,24.627529761904764,25.43453422619048
2,21,23,22.764285714285712,24.627529761904764,25.43453422619048
2,22,1,21.603571428571428,24.627529761904764,25.43453422619048
2,22,2,20.807142857142857,24.627529761904764,25.43453422619048
2,22,3,19.99642857142857,24.627529761904764,25.43453422619048
2,22,4,19.557142857142857,24.627529761904764,25.43453422619048
2,22,5,19.089285714285715,24.627529761904764,25.43453422619048
2,22,6,18.760714285714283,24.627529761904764,25.43453422619048
2,22,7,18.785714285714285,24.627529761904764,25.43453422619048
2,22,8,20.70357142857143,24.627529761904764,25.43453422619048
2,22,9,23.085714285714285,24.627529761904764,25.43453422619048
2,22,10,25.42142857142857,24.627529761904764,25.43453422619048
2,22,11,27.25,24.627529761904764,25.43453422619048
2,22,12,28.8,24.627529761904764,25.43453422619048
2,22,13,29.95357142857143,24.627529761904764,25.43453422619048
2,22,14,30.735714285714288,24.627529761904764,25.43453422619048
2,22,15,30.960714285714285,24.627529761904764,25.43453422619048
2,22,16,30.535714285714285,24.627529761904764,25.43453422619048
2,22,17,29.432142857142857,24.627529761904764,25.43453422619048
2,22,18,27.807142857142857,24.627529761904764,25.43453422619048
2,22,19,26.935714285714287,24.627529761904764,25.43453422619048
2,22,20,26.010714285714283,24.627529761904764,25.43453422619048
2,22,21,25.11785714285714,24.627529761904764,25.43453422619048
2,22,22,24.182142857142857,24.627529761904764,25.43453422619048
2,22,23,22.764285714285712,24.627529761904764,25.43453422619048
2,22,23,22.764285714285712,24.627529761904764,25.43453422619048
2,23,1,21.603571428571428,24.627529761904764,25.43453422619048
2,23,2,20.807142857142857,24.627529761904764,25.43453422619048
2,23,3,19.99642857142857,24.627529761904764,25.43453422619048
2,23,4,19.557142857142857,24.627529761904764,25.43453422619048
2,23,5,19.089285714285715,24.627529761904764,25.43453422619048
2,23,6,18.760714285714283,24.627529761904764,25.43453422619048
2,23,7,18.785714285714285,24.627529761904764,25.43453422619048
2,23,8,20.70357142857143,24.627529761904764,25.43453422619048
2,23,9,23.085714285714285,24.627529761904764,25.43453422619048
2,23,10,25.42142857142857,24.627529761904764,25.43453422619048
2,23,11,27.25,24.627529761904764,25.43453422619048
2,23,12,28.8,24.627529761904764,25.43453422619048
2,23,13,29.95357142857143,24.627529761904764,25.43453422619048
2,23,14,30.735714285714288,24.627529761904764,25.43453422619048
2,23,15,30.960714285714285,24.627529761904764,25.43453422619048
2,23,16,30.535714285714285,24.627529761904764,25.43453422619048
2,23,17,29.432142857142857,24.627529761904764,25.43453422619048
2,23,18,27.807142857142857,24.627529761904764,25.43453422619048
2,23,19,26.935714285714287,24.627529761904764,25.43453422619048
2,23,20,26.010714285714283,24.627529761904764,25.43453422619048
2,23,21,25.11785714285714,24.627529761904764,25.43453422619048
2,23,22,24.182142857142857,24.627529761904764,25.43453422619048
2,23,23,22.764285714285712,24.627529761904764,25.43453422619048
2,23,23,22.764285714285712,24.627529761904764,25.43453422619048
2,24,1,21.603571428571428,24.627529761904764,25.43453422619048
2,24,2,20.807142857142857,24.627529761904764,25.43453422619048
2,24,3,19.99642857142857,24.627529761904764,25.43453422619048
2,24,4,19.557142857142857,24.627529761904764,25.43453422619048
2,24,5,19.089285714285715,24.627529761904764,25.43453422619048
2,24,6,18.760714285714283,24.627529761904764,25.43453422619048
2,24,7,18.785714285714285,24.627529761904764,25.43453422619048
2,24,8,20.70357142857143,24.627529761904764,25.43453422619048
2,24,9,23.085714285714285,24.627529761904764,25.43453422619048
2,24,10,25.42142857142857,24.627529761904764,25.43453422619048
2,24,11,27.25,24.627529761904764,25.43453422619048
2,24,12,28.8,24.627529761904764,25.43453422619048
2,24,13,29.95357142857143,24.627529761904764,25.43453422619048
2,24,14,30.735714285714288,24.627529761904764,25.43453422619048
2,24,15,30.960714285714285,24.627529761904764,25.43453422619048
2,24,16,30.535714285714285,24.627529761904764,25.43453422619048
2,24,17,29.432142857142857,24.627529761904764,25.43453422619048
2,24,18,27.807142857142857,24.627529761904764,25.43453422619048
2,24,19,26.935714285714287,24.627529761904764,25.43453422619048
2,24,20,26.010714285714283,24.627529761904764,25.43453422619048
2,24,21,25.11785714285714,24.627529761904764,25.43453422619048
2,24,22,24.182142857142857,24.627529761904764,25.43453422619048
2,24,23,22.764285714285712,24.627529761904764,25.43453422619048
2,24,23,22.764285714285712,24.627529761904764,25.43453422619048
2,25,1,21.603571428571428,24.627529761904764,25.43453422619048
2,25,2,20.807142857142857,24.627529761904764,25.43453422619048
2,25,3,19.99642857142857,24.627529761904764,25.43453422619048
2,25,4,19.557142857142857,24.627529761904764,25.43453422619048
2,25,5,19.089285714285715,24.627529761904764,25.43453422619048
2,25,6,18.760714285714283,24.627529761904764,25.43453422619048
2,25,7,18.785714285714285,24.627529761904764,25.43453422619048
2,25,8,20.70357142857143,24.627529761904764,25.43453422619048
2,25,9,23.085714285714285,24.627529761904764,25.43453422619048
2,25,10,25.42142857142857,24.627529761904764,25.43453422619048
2,25,11,27.25,24.627529761904764,25.43453422619048
2,25,12,28.8,24.627529761904764,25.43453422619048
2,25,13,29.95357142857143,24.627529761904764,25.43453422619048
2,25,14,30.735714285714288,24.627529761904764,25.43453422619048
2,25,15,30.960714285714285,24.627529761904764,25.43453422619048
2,25,16,30.535714285714285,24.627529761904764,25.43453422619048
2,25,17,29.432142857142857,24.627529761904764,25.43453422619048
2,25,18,27.807142857142857,24.627529761904764,25.43453422619048
2,25,19,26.935714285714287,24.627529761904764,25.43453422619048
2,25,20,26.010714285714283,24.627529761904764,25.43453422619048
2,25,21,25.11785714285714,24.627529761904764,25.43453422619048
2,25,22,24.182142857142857,24.627529761904764,25.43453422619048
2,25,23,22.764285714285712,24.627529761904764,25.43453422619048
2,25,23,22.764285714285712,24.627529761904764,25.43453422619048
2,26,1,21.603571428571428,24.627529761904764,25.43453422619048
2,26,2,20.807142857142857,24.627529761904764,25.43453422619048
2,26,3,19.99642857142857,24.627529761904764,25.43453422619048
2,26,4,19.557142857142857,24.627529761904764,25.43453422619048
2,26,5,19.089285714285715,24.627529761904764,25.43453422619048
2,26,6,18.760714285714283,24.627529761904764,25.43453422619048
2,26,7,18.785714285714285,24.627529761904764,25.43453422619048
2,26,8,20.70357142857143,24.627529761904764,25.43453422619048
2,26,9,23.085714285714285,24.627529761904764,25.43453422619048
2,26,10,25.42142857142857,24.627529761904764,25.43453422619048
2,26,11,27.25,24.627529761904764,25.43453422619048
2,26,12,28.8,24.627529761904764,25.43453422619048
2,26,13,29.95357142857143,24.627529761904764,25.43453422619048
2,26,14,30.735714285714288,24.627529761904764,25.43453422619048
2,26,15,30.960714285714285,24.627529761904764,25.43453422619048
2,26,16,30.535714285714285,24.627529761904764,25.43453422619048
2,26,17,29.432142857142857,24.627529761904764,25.43453422619048
2,26,18,27.807142857142857,24.627529761904764,25.43453422619048
2,26,19,26.935714285714287,24.627529761904764,25.43453422619048
2,26,20,26.010714285714283,24.627529761904764,25.43453422619048
2,26,21,25.11785714285714,24.627529761904764,25.43453422619048
2,26,22,24.182142857142857,24.627529761904764,25.43453422619048
2,26,23,22.764285714285712,24.627529761904764,25.43453422619048
2,26,23,22.764285714285712,24.627529761904764,25.43453422619048
2,27,1,21.603571428571428,24.627529761904764,25.43453422619048
2,27,2,20.807142857142857,24.627529761904764,25.43453422619048
2,27,3,19.99642857142857,24.627529761904764,25.43453422619048
2,27,4,19.557142857142857,24.627529761904764,25.43453422619048
2,27,5,19.089285714285715,24.627529761904764,25.43453422619048
2,27,6,18.760714285714283,24.627529761904764,25.43453422619048
2,27,7,18.785714285714285,24.627529761904764,25.43453422619048
2,27,8,20.70357142857143,24.627529761904764,25.43453422619048
2,27,9,23.085714285714285,24.627529761904764,25.43453422619048
2,27,10,25.42142857142857,24.627529761904764,25.43453422619048
2,27,11,27.25,24.627529761904764,25.43453422619048
2,27,12,28.8,24.627529761904764,25.43453422619048
2,27,13,29.95357142857143,24.627529761904764,25.43453422619048
2,27,14,30.735714285714288,24.627529761904764,25.43453422619048
2,27,15,30.960714285714285,24.627529761904764,25.43453422619048
2,27,16,30.535714285714285,24.627529761904764,25.43453422619048
2,27,17,29.432142857142857,24.627529761904764,25.43453422619048
2,27,18,27.807142857142857,24.627529761904764,25.43453422619048
2,27,19,26.935714285714287,24.627529761904764,25.43453422619048
2,27,20,26.010714285714283,24.627529761904764,25.43453422619048
2,27,21,25.11785714285714,24.627529761904764,25.43453422619048
2,27,22,24.182142857142857,24.627529761904764,25.43453422619048
2,27,23,22.764285714285712,24.627529761904764,25.43453422619048
2,27,23,22.764285714285712,24.627529761904764,25.43453422619048
2,28,1,21.603571428571428,24.627529761904764,25.43453422619048
2,28,2,20.807142857142857,24.627529761904764,25.43453422619048
2,28,3,19.99642857142857,24.627529761904764,25.43453422619048
2,28,4,19.557142857142857,24.627529761904764,25.43453422619048
2,28,5,19.089285714285715,24.627529761904764,25.43453422619048
2,28,6,18.760714285714283,24.627529761904764,25.43453422619048
2,28,7,18.785714285714285,24.627529761904764,25.43453422619048
2,28,8,20.70357142857143,24.627529761904764,25.43453422619048
2,28,9,23.085714285714285,24.627529761904764,25.43453422619048
2,28,10,25.42142857142857,24.627529761904764,25.43453422619048
2,28,11,27.25,24.627529761904764,25.43453422619048
2,28,12,28.8,24.627529761904764,25.43453422619048
2,28,13,29.95357142857143,24.627529761904764,25.43453422619048
2,28,14,30.735714285714288,24.627529761904764,25.43453422619048
2,28,15,30.960714285714285,24.627529761904764,25.43453422619048
2,28,16,30.535714285714285,24.627529761904764,25.43453422619048
2,28,17,29.432142857142857,24.627529761904764,25.43453422619048
2,28,18,27.807142857142857,24.627529761904764,25.43453422619048
2,28,19,26.935714285714287,24.627529761904764,25.43453422619048
2,28,20,26.010714285714283,24.627529761904764,25.43453422619048
2,28,21,25.11785714285714,24.627529761904764,25.43453422619048
2,28,22,24.182142857142857,24.627529761904764,25.43453422619048
2,28,23,22.764285714285712,24.627529761904764,25.43453422619048
2,28,23,22.764285714285712,24.627529761904764,25.43453422619048
3,1,1,23.509677419354837,27.10739247311828,26.20329166666667
3,1,2,22.725806451612904,27.10739247311828,26.20329166666667
3,1,3,22.0258064516129,27.10739247311828,26.20329166666667
3,1,4,21.635483870967743,27.10739247311828,26.20329166666667
3,1,5,21.23225806451613,27.10739247311828,26.20329166666667
3,1,6,20.94193548387097,27.10739247311828,26.20329166666667
3,1,7,21.34193548387097,27.10739247311828,26.20329166666667
3,1,8,23.848387096774193,27.10739247311828,26.20329166666667
3,1,9,26.312903225806455,27.10739247311828,26.20329166666667
3,1,10,28.503225806451614,27.10739247311828,26.20329166666667
3,1,11,30.351612903225806,27.10739247311828,26.20329166666667
3,1,12,31.716129032258067,27.10739247311828,26.20329166666667
3,1,13,32.86451612903225,27.10739247311828,26.20329166666667
3,1,14,33.53225806451613,27.10739247311828,26.20329166666667
3,1,15,33.75806451612903,27.10739247311828,26.20329166666667
3,1,16,33.358064516129026,27.10739247311828,26.20329166666667
3,1,17,32.25483870967742,27.10739247311828,26.20329166666667
3,1,18,30.664516129032258,27.10739247311828,26.20329166666667
3,1,19,29.08709677419355,27.10739247311828,26.20329166666667
3,1,20,28.10967741935484,27.10739247311828,26.20329166666667
3,1,21,27.16774193548387,27.10739247311828,26.20329166666667
3,1,22,26.193548387096776,27.10739247311828,26.20329166666667
3,1,23,24.720967741935485,27.10739247311828,26.20329166666667
3,1,23,24.720967741935485,27.10739247311828,26.20329166666667
3,2,1,23.509677419354837,27.10739247311828,26.20329166666667
3,2,2,22.725806451612904,27.10739247311828,26.20329166666667
3,2,3,22.0258064516129,27.10739247311828,26.20329166666667
3,2,4,21.635483870967743,27.10739247311828,26.20329166666667
3,2,5,21.23225806451613,27.10739247311828,26.20329166666667
3,2,6,20.94193548387097,27.10739247311828,26.20329166666667
3,2,7,21.34193548387097,27.10739247311828,26.20329166666667
3,2,8,23.848387096774193,27.10739247311828,26.20329166666667
3,2,9,26.312903225806455,27.10739247311828,26.20329166666667
3,2,10,28.503225806451614,27.10739247311828,26.20329166666667
3,2,11,30.351612903225806,27.10739247311828,26.20329166666667
3,2,12,31.716129032258067,27.10739247311828,26.20329166666667
3,2,13,32.86451612903225,27.10739247311828,26.20329166666667
3,2,14,33.53225806451613,27.10739247311828,26.20329166666667
3,2,15,33.75806451612903,27.10739247311828,26.20329166666667
3,2,16,33.358064516129026,27.10739247311828,26.20329166666667
3,2,17,32.25483870967742,27.10739247311828,26.20329166666667
3,2,18,30.664516129032258,27.10739247311828,26.20329166666667
3,2,19,29.08709677419355,27.10739247311828,26.20329166666667
3,2,20,28.10967741935484,27.10739247311828,26.20329166666667
3,2,21,27.16774193548387,27.10739247311828,26.20329166666667
3,2,22,26.193548387096776,27.10739247311828,26.20329166666667
3,2,23,24.720967741935485,27.10739247311828,26.20329166666667
3,2,23,24.720967741935485,27.10739247311828,26.20329166666667
3,3,1,23.509677419354837,27.10739247311828,26.20329166666667
3,3,2,22.725806451612904,27.10739247311828,26.20329166666667
3,3,3,22.0258064516129,27.10739247311828,26.20329166666667
3,3,4,21.635483870967743,27.10739247311828,26.20329166666667
3,3,5,21.23225806451613,27.10739247311828,26.20329166666667
3,3,6,20.94193548387097,27.10739247311828,26.20329166666667
3,3,7,21.34193548387097,27.10739247311828,26.20329166666667
3,3,8,23.848387096774193,27.10739247311828,26.20329166666667
3,3,9,26.312903225806455,27.10739247311828,26.20329166666667
3,3,10,28.503225806451614,27.10739247311828,26.20329166666667
3,3,11,30.351612903225806,27.10739247311828,26.20329166666667
3,3,12,31.716129032258067,27.10739247311828,26.20329166666667
3,3,13,32.86451612903225,27.10739247311828,26.20329166666667
3,3,14,33.53225806451613,27.10739247311828,26.20329166666667
3,3,15,33.75806451612903,27.10739247311828,26.20329166666667
3,3,16,33.358064516129026,27.10739247311828,26.20329166666667
3,3,17,32.25483870967742,27.10739247311828,26.20329166666667
3,3,18,30.664516129032258,27.10739247311828,26.20329166666667
3,3,19,29.08709677419355,27.10739247311828,26.20329166666667
3,3,20,28.10967741935484,27.10739247311828,26.20329166666667
3,3,21,27.16774193548387,27.10739247311828,26.20329166666667
3,3,22,26.193548387096776,27.10739247311828,26.20329166666667
3,3,23,24.720967741935485,27.10739247311828,26.20329166666667
3,3,23,24.720967741935485,27.10739247311828,26.20329166666667
3,4,1,23.509677419354837,27.10739247311828,26.20329166666667
3,4,2,22.725806451612904,27.10739247311828,26.20329166666667
3,4,3,22.0258064516129,27.10739247311828,26.20329166666667
3,4,4,21.635483870967743,27.10739247311828,26.20329166666667
3,4,5,21.23225806451613,27.10739247311828,26.20329166666667
3,4,6,20.94193548387097,27.10739247311828,26.20329166666667
3,4,7,21.34193548387097,27.10739247311828,26.20329166666667
3,4,8,23.848387096774193,27.10739247311828,26.20329166666667
3,4,9,26.312903225806455,27.10739247311828,26.20329166666667
3,4,10,28.503225806451614,27.10739247311828,26.20329166666667
3,4,11,30.351612903225806,27.10739247311828,26.20329166666667
3,4,12,31.716129032258067,27.10739247311828,26.20329166666667
3,4,13,32.86451612903225,27.10739247311828,26.20329166666667
3,4,14,33.53225806451613,27.10739247311828,26.20329166666667
3,4,15,33.75806451612903,27.10739247311828,26.20329166666667
3,4,16,33.358064516129026,27.10739247311828,26.20329166666667
3,4,17,32.25483870967742,27.10739247311828,26.20329166666667
3,4,18,30.664516129032258,27.10739247311828,26.20329166666667
3,4,19,29.08709677419355,27.10739247311828,26.20329166666667
3,4,20,28.10967741935484,27.10739247311828,26.20329166666667
3,4,21,27.16774193548387,27.10739247311828,26.20329166666667
3,4,22,26.193548387096776,27.10739247311828,26.20329166666667
3,4,23,24.720967741935485,27.10739247311828,26.20329166666667
3,4,23,24.720967741935485,27.10739247311828,26.20329166666667
3,5,1,23.509677419354837,27.10739247311828,26.20329166666667
3,5,2,22.725806451612904,27.10739247311828,26.20329166666667
3,5,3,22.0258064516129,27.10739247311828,26.20329166666667
3,5,4,21.635483870967743,27.10739247311828,26.20329166666667
3,5,5,21.23225806451613,27.10739247311828,26.20329166666667
3,5,6,20.94193548387097,27.10739247311828,26.20329166666667
3,5,7,21.34193548387097,27.10739247311828,26.20329166666667
3,5,8,23.848387096774193,27.10739247311828,26.20329166666667
3,5,9,26.312903225806455,27.10739247311828,26.20329166666667
3,5,10,28.503225806451614,27.10739247311828,26.20329166666667
3,5,11,30.351612903225806,27.10739247311828,26.20329166666667
3,5,12,31.716129032258067,27.10739247311828,26.20329166666667
3,5,13,32.86451612903225,27.10739247311828,26.20329166666667
3,5,14,33.53225806451613,27.10739247311828,26.20329166666667
3,5,15,33.75806451612903,27.10739247311828,26.20329166666667
3,5,16,33.358064516129026,27.10739247311828,26.20329166666667
3,5,17,32.25483870967742,27.10739247311828,26.20329166666667
3,5,18,30.664516129032258,27.10739247311828,26.20329166666667
3,5,19,29.08709677419355,27.10739247311828,26.20329166666667
3,5,20,28.10967741935484,27.10739247311828,26.20329166666667
3,5,21,27.16774193548387,27.10739247311828,26.20329166666667
3,5,22,26.193548387096776,27.10739247311828,26.20329166666667
3,5,23,24.720967741935485,27.10739247311828,26.20329166666667
3,5,23,24.720967741935485,27.10739247311828,26.20329166666667
3,6,1,23.509677419354837,27.10739247311828,26.20329166666667
3,6,2,22.725806451612904,27.10739247311828,26.20329166666667
3,6,3,22.0258064516129,27.10739247311828,26.20329166666667
3,6,4,21.635483870967743,27.10739247311828,26.20329166666667
3,6,5,21.23225806451613,27.10739247311828,26.20329166666667
3,6,6,20.94193548387097,27.10739247311828,26.20329166666667
3,6,7,21.34193548387097,27.10739247311828,26.20329166666667
3,6,8,23.848387096774193,27.10739247311828,26.20329166666667
3,6,9,26.312903225806455,27.10739247311828,26.20329166666667
3,6,10,28.503225806451614,27.10739247311828,26.20329166666667
3,6,11,30.351612903225806,27.10739247311828,26.20329166666667
3,6,12,31.716129032258067,27.10739247311828,26.20329166666667
3,6,13,32.86451612903225,27.10739247311828,26.20329166666667
3,6,14,33.53225806451613,27.10739247311828,26.20329166666667
3,6,15,33.75806451612903,27.10739247311828,26.20329166666667
3,6,16,33.358064516129026,27.10739247311828,26.20329166666667
3,6,17,32.25483870967742,27.10739247311828,26.20329166666667
3,6,18,30.664516129032258,27.10739247311828,26.20329166666667
3,6,19,29.08709677419355,27.10739247311828,26.20329166666667
3,6,20,28.10967741935484,27.10739247311828,26.20329166666667
3,6,21,27.16774193548387,27.10739247311828,26.20329166666667
3,6,22,26.193548387096776,27.10739247311828,26.20329166666667
3,6,23,24.720967741935485,27.10739247311828,26.20329166666667
3,6,23,24.720967741935485,27.10739247311828,26.20329166666667
3,7,1,23.509677419354837,27.10739247311828,26.20329166666667
3,7,2,22.725806451612904,27.10739247311828,26.20329166666667
3,7,3,22.0258064516129,27.10739247311828,26.20329166666667
3,7,4,21.635483870967743,27.10739247311828,26.20329166666667
3,7,5,21.23225806451613,27.10739247311828,26.20329166666667
3,7,6,20.94193548387097,27.10739247311828,26.20329166666667
3,7,7,21.34193548387097,27.10739247311828,26.20329166666667
3,7,8,23.848387096774193,27.10739247311828,26.20329166666667
3,7,9,26.312903225806455,27.10739247311828,26.20329166666667
3,7,10,28.503225806451614,27.10739247311828,26.20329166666667
3,7,11,30.351612903225806,27.10739247311828,26.20329166666667
3,7,12,31.716129032258067,27.10739247311828,26.20329166666667
3,7,13,32.86451612903225,27.10739247311828,26.20329166666667
3,7,14,33.53225806451613,27.10739247311828,26.20329166666667
3,7,15,33.75806451612903,27.10739247311828,26.20329166666667
3,7,16,33.358064516129026,27.10739247311828,26.20329166666667
3,7,17,32.25483870967742,27.10739247311828,26.20329166666667
3,7,18,30.664516129032258,27.10739247311828,26.20329166666667
3,7,19,29.08709677419355,27.10739247311828,26.20329166666667
3,7,20,28.10967741935484,27.10739247311828,26.20329166666667
3,7,21,27.16774193548387,27.10739247311828,26.20329166666667
3,7,22,26.193548387096776,27.10739247311828,26.20329166666667
3,7,23,24.720967741935485,27.10739247311828,26.20329166666667
3,7,23,24.720967741935485,27.10739247311828,26.20329166666667
3,8,1,23.509677419354837,27.10739247311828,26.20329166666667
3,8,2,22.725806451612904,27.10739247311828,26.20329166666667
3,8,3,22.0258064516129,27.10739247311828,26.20329166666667
3,8,4,21.635483870967743,27.10739247311828,26.20329166666667
3,8,5,21.23225806451613,27.10739247311828,26.20329166666667
3,8,6,20.94193548387097,27.10739247311828,26.20329166666667
3,8,7,21.34193548387097,27.10739247311828,26.20329166666667
3,8,8,23.848387096774193,27.10739247311828,26.20329166666667
3,8,9,26.312903225806455,27.10739247311828,26.20329166666667
3,8,10,28.503225806451614,27.10739247311828,26.20329166666667
3,8,11,30.351612903225806,27.10739247311828,26.20329166666667
3,8,12,31.716129032258067,27.10739247311828,26.20329166666667
3,8,13,32.86451612903225,27.10739247311828,26.20329166666667
3,8,14,33.53225806451613,27.10739247311828,26.20329166666667
3,8,15,33.75806451612903,27.10739247311828,26.20329166666667
3,8,16,33.358064516129026,27.10739247311828,26.20329166666667
3,8,17,32.25483870967742,27.10739247311828,26.20329166666667
3,8,18,30.664516129032258,27.10739247311828,26.20329166666667
3,8,19,29.08709677419355,27.10739247311828,26.20329166666667
3,8,20,28.10967741935484,27.10739247311828,26.20329166666667
3,8,21,27.16774193548387,27.10739247311828,26.20329166666667
3,8,22,26.193548387096776,27.10739247311828,26.20329166666667
3,8,23,24.720967741935485,27.10739247311828,26.20329166666667
3,8,23,24.720967741935485,27.10739247311828,26.20329166666667
3,9,1,23.509677419354837,27.10739247311828,26.20329166666667
3,9,2,22.725806451612904,27.10739247311828,26.20329166666667
3,9,3,22.0258064516129,27.10739247311828,26.20329166666667
3,9,4,21.635483870967743,27.10739247311828,26.20329166666667
3,9,5,21.23225806451613,27.10739247311828,26.20329166666667
3,9,6,20.94193548387097,27.10739247311828,26.20329166666667
3,9,7,21.34193548387097,27.10739247311828,26.20329166666667
3,9,8,23.848387096774193,27.10739247311828,26.20329166666667
3,9,9,26.312903225806455,27.10739247311828,26.20329166666667
3,9,10,28.503225806451614,27.10739247311828,26.20329166666667
3,9,11,30.351612903225806,27.10739247311828,26.20329166666667
3,9,12,31.716129032258067,27.10739247311828,26.20329166666667
3,9,13,32.86451612903225,27.10739247311828,26.20329166666667
3,9,14,33.53225806451613,27.10739247311828,26.20329166666667
3,9,15,33.75806451612903,27.10739247311828,26.20329166666667
3,9,16,33.358064516129026,27.10739247311828,26.20329166666667
3,9,17,32.25483870967742,27.10739247311828,26.20329166666667
3,9,18,30.664516129032258,27.10739247311828,26.20329166666667
3,9,19,29.08709677419355,27.10739247311828,26.20329166666667
3,9,20,28.10967741935484,27.10739247311828,26.20329166666667
3,9,21,27.16774193548387,27.10739247311828,26.20329166666667
3,9,22,26.193548387096776,27.10739247311828,26.20329166666667
3,9,23,24.720967741935485,27.10739247311828,26.20329166666667
3,9,23,24.720967741935485,27.10739247311828,26.20329166666667
3,10,1,23.509677419354837,27.10739247311828,26.20329166666667
3,10,2,22.725806451612904,27.10739247311828,26.20329166666667
3,10,3,22.0258064516129,27.10739247311828,26.20329166666667
3,10,4,21.635483870967743,27.10739247311828,26.20329166666667
3,10,5,21.23225806451613,27.10739247311828,26.20329166666667
3,10,6,20.94193548387097,27.10739247311828,26.20329166666667
3,10,7,21.34193548387097,27.10739247311828,26.20329166666667
3,10,8,23.848387096774193,27.10739247311828,26.20329166666667
3,10,9,26.312903225806455,27.10739247311828,26.20329166666667
3,10,10,28.503225806451614,27.10739247311828,26.20329166666667
3,10,11,30.351612903225806,27.10739247311828,26.20329166666667
3,10,12,31.716129032258067,27.10739247311828,26.20329166666667
3,10,13,32.86451612903225,27.10739247311828,26.20329166666667
3,10,14,33.53225806451613,27.10739247311828,26.20329166666667
3,10,15,33.75806451612903,27.10739247311828,26.20329166666667
3,10,16,33.358064516129026,27.10739247311828,26.20329166666667
3,10,17,32.25483870967742,27.10739247311828,26.20329166666667
3,10,18,30.664516129032258,27.10739247311828,26.20329166666667
3,10,19,29.08709677419355,27.10739247311828,26.20329166666667
3,10,20,28.10967741935484,27.10739247311828,26.20329166666667
3,10,21,27.16774193548387,27.10739247311828,26.20329166666667
3,10,22,26.193548387096776,27.10739247311828,26.20329166666667
3,10,23,24.720967741935485,27.10739247311828,26.20329166666667
3,10,23,24.720967741935485,27.10739247311828,26.20329166666667
3,11,1,23.509677419354837,27.10739247311828,26.20329166666667
3,11,2,22.725806451612904,27.10739247311828,26.20329166666667
3,11,3,22.0258064516129,27.10739247311828,26.20329166666667
3,11,4,21.635483870967743,27.10739247311828,26.20329166666667
3,11,5,21.23225806451613,27.10739247311828,26.20329166666667
3,11,6,20.94193548387097,27.10739247311828,26.20329166666667
3,11,7,21.34193548387097,27.10739247311828,26.20329166666667
3,11,8,23.848387096774193,27.10739247311828,26.20329166666667
3,11,9,26.312903225806455,27.10739247311828,26.20329166666667
3,11,10,28.503225806451614,27.10739247311828,26.20329166666667
3,11,11,30.351612903225806,27.10739247311828,26.20329166666667
3,11,12,31.716129032258067,27.10739247311828,26.20329166666667
3,11,13,32.86451612903225,27.10739247311828,26.20329166666667
3,11,14,33.53225806451613,27.10739247311828,26.20329166666667
3,11,15,33.75806451612903,27.10739247311828,26.20329166666667
3,11,16,33.358064516129026,27.10739247311828,26.20329166666667
3,11,17,32.25483870967742,27.10739247311828,26.20329166666667
3,11,18,30.664516129032258,27.10739247311828,26.20329166666667
3,11,19,29.08709677419355,27.10739247311828,26.20329166666667
3,11,20,28.10967741935484,27.10739247311828,26.20329166666667
3,11,21,27.16774193548387,27.10739247311828,26.20329166666667
3,11,22,26.193548387096776,27.10739247311828,26.20329166666667
3,11,23,24.720967741935485,27.10739247311828,26.20329166666667
3,11,23,24.720967741935485,27.10739247311828,26.20329166666667
3,12,1,23.509677419354837,27.10739247311828,26.20329166666667
3,12,2,22.725806451612904,27.10739247311828,26.20329166666667
3,12,3,22.0258064516129,27.10739247311828,26.20329166666667
3,12,4,21.635483870967743,27.10739247311828,26.20329166666667
3,12,5,21.23225806451613,27.10739247311828,26.20329166666667
3,12,6,20.94193548387097,27.10739247311828,26.20329166666667
3,12,7,21.34193548387097,27.10739247311828,26.20329166666667
3,12,8,23.848387096774193,27.10739247311828,26.20329166666667
3,12,9,26.312903225806455,27.10739247311828,26.20329166666667
3,12,10,28.503225806451614,27.10739247311828,26.20329166666667
3,12,11,30.351612903225806,27.10739247311828,26.20329166666667
3,12,12,31.716129032258067,27.10739247311828,26.20329166666667
3,12,13,32.86451612903225,27.10739247311828,26.20329166666667
3,12,14,33.53225806451613,27.10739247311828,26.20329166666667
3,12,15,33.75806451612903,27.10739247311828,26.20329166666667
3,12,16,33.358064516129026,27.10739247311828,26.20329166666667
3,12,17,32.25483870967742,27.10739247311828,26.20329166666667
3,12,18,30.664516129032258,27.10739247311828,26.20329166666667
3,12,19,29.08709677419355,27.10739247311828,26.20329166666667
3,12,20,28.10967741935484,27.10739247311828,26.20329166666667
3,12,21,27.16774193548387,27.10739247311828,26.20329166666667
3,12,22,26.193548387096776,27.10739247311828,26.20329166666667
3,12,23,24.720967741935485,27.10739247311828,26.20329166666667
3,12,23,24.720967741935485,27.10739247311828,26.20329166666667
3,13,1,23.509677419354837,27.10739247311828,26.20329166666667
